,N1,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,treewidth_min_degree
362,448,0.5434782608695652,116.65,8.5,0.30005344240412435,0.22812503948782814,0.469,0.16,4,-0.5042512990080302,0.13538461538461538,0.16,3,3,9,9,4,18,39,0.008264462809917356,44,26,1,4
363,449,0.5526315789473685,150.93809523809526,5.25,0.14273095498780228,0.21654453529768908,0.297,0.19047619047619047,4,-0.2454614220877459,0.16017316017316016,0.19047619047619047,3,5,10,10,12,20,24,0.005917159763313609,37,22,1,3
364,450,0.5714285714285714,31.0,4.0,0.21793356615115705,0.3203661339028208,0.387,0.25,2,-0.3529411764705882,0.3055555555555556,0.25,3,4,3,3,2,6,15,0.027777777777777776,11,9,1,2
365,451,0.5714285714285714,40.875,4.333333333333333,0.44602817279802326,0.3141702235930426,0.0,0.25,3,-0.8064516129032256,0.16666666666666666,0.25,2,9,3,3,3,6,20,0.027777777777777776,13,13,1,2
366,452,0.5095238095238095,1876.156574014221,33.0,0.07947512915126488,0.07240553536921633,0.46299999999999997,0.037383177570093455,4,-0.34940164109873884,0.044825199030806506,0.037383177570093455,5,13,31,31,23,62,189,0.0001602307322544464,259,108,1,8
367,453,0.5882352941176471,52.16666666666667,4.666666666666667,0.3610530797896687,0.3219901804779961,0.47700000000000004,0.30000000000000004,3,-0.5172413793103448,0.2545454545454545,0.3,3,4,4,4,3,8,14,0.020408163265306117,14,11,1,2
368,455,0.6,49.75,4.333333333333333,0.41329429293374387,0.3411090282287931,0.33899999999999997,0.3333333333333333,3,-0.381489841986456,0.26666666666666666,0.3333333333333333,3,4,4,4,3,8,18,0.020408163265306117,12,10,1,2
369,458,0.6875,49.33333333333333,2.5,0.5415059614572095,0.3831917632587536,0.38799999999999996,0.5454545454545454,6,-0.19791666666666666,0.2272727272727273,0.5454545454545454,3,4,4,4,5,8,15,0.020408163265306117,15,12,1,2
370,459,0.5133333333333333,1121.2128205128206,22.25,0.09982623663887982,0.1035871886431196,0.36700000000000005,0.05194805194805195,4,-0.4999931928110452,0.057609057609057615,0.05194805194805195,5,15,23,23,6,46,144,0.0005408328826392644,173,78,1,6
371,460,0.5116279069767442,466.1242424242424,22.66666666666667,0.09408211767009901,0.10165780375344133,0.302,0.045454545454545456,3,-0.6771587661231803,0.037539574853007684,0.045454545454545456,4,44,9,9,4,18,159,0.00022956841138659318,83,67,1,3
372,461,0.5357142857142857,39.53846153846154,7.5,0.33152773014073456,0.26267986318276537,0.0,0.13333333333333333,2,-0.9829424307036244,0.125,0.13333333333333333,2,15,2,2,2,4,28,0.012345679012345678,15,16,1,1
373,462,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
374,463,0.54,292.2611111111111,11.0,0.23639345758780586,0.21721814382842144,0.435,0.14814814814814814,4,-0.4993992231816022,0.12169312169312167,0.14814814814814814,4,9,9,9,4,18,76,0.00308641975308642,46,28,1,3
375,464,0.5714285714285714,123.86666666666667,5.75,0.28149235926637745,0.2626471031235483,0.336,0.25,4,-0.3163120567375888,0.21323529411764705,0.25,4,3,7,7,4,14,18,0.015625,29,17,1,4
376,465,0.5675675675675675,72.07692307692308,4.2,0.30155181629457245,0.2799987800630438,0.17800000000000002,0.2380952380952381,5,-0.4509705488621151,0.09956709956709957,0.2380952380952381,3,17,7,7,5,14,42,0.008264462809917356,23,22,1,2
377,466,0.5072463768115942,2357.487930495353,36.8,0.05951358156070371,0.04380609287707103,0.613,0.028571428571428567,5,-0.3500125779234114,0.022272727272727274,0.028571428571428567,4,29,55,55,34,110,306,3.501277966457757e-05,343,176,1,4
378,467,0.5094339622641509,434.76328502415464,27.33333333333333,0.08200007534297861,0.08917828602946913,0.322,0.037037037037037035,3,-0.5682183639719983,0.031918096958747366,0.037037037037037035,4,45,15,15,6,30,186,0.0001777777777777778,106,82,1,3
379,468,0.5789473684210527,51.25,4.666666666666667,0.3024462745656786,0.2944399354297116,0.514,0.2727272727272727,3,-0.4318181818181819,0.2727272727272727,0.2727272727272727,4,2,4,4,4,8,18,0.027777777777777776,18,12,1,3
380,469,0.5882352941176471,16.0952380952381,3.333333333333333,0.5187737569752052,0.3438669876521525,0.0,0.30000000000000004,3,-0.6296296296296297,0.18181818181818185,0.3,2,10,3,3,3,6,16,0.04,10,11,1,1
381,470,0.5925925925925926,79.3888888888889,5.2,0.3989525331716267,0.3081425267495725,0.098,0.3125,5,-0.4506880733944954,0.16911764705882354,0.3125,4,10,5,5,6,10,33,0.015625,23,17,1,4
382,471,0.5151515151515151,231.78333333333333,17.333333333333332,0.13163302419157222,0.15152396360326992,0.318,0.05882352941176471,3,-0.5719699469263473,0.05128205128205128,0.05882352941176471,4,27,12,12,4,24,114,0.0008163265306122449,68,52,1,3
383,472,0.6818181818181818,91.73333333333332,3.875,0.4815155713845843,0.3586629011649023,0.273,0.5333333333333333,8,-0.10244648318042814,0.2333333333333333,0.5333333333333333,3,3,7,7,10,14,18,0.012345679012345678,28,16,1,3
384,474,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
385,475,0.6,6.0,3.0,0.40824829046386313,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
386,476,0.5086505190311419,1974.7727272727273,29.8,0.06579226187930205,0.03918292621716722,0.47600000000000003,0.03401360544217687,5,-0.4484594521659031,0.024269167126309985,0.034013605442176874,5,56,31,31,29,62,300,0.0001602307322544464,264,148,1,6
387,477,1.0,9.0,3.0,0.49999999999999994,0.5000000000000001,1.0,1.0,3,0.0,1.0,1.0,4,0,2,2,1,4,4,0.0625,6,4,3,3
388,478,0.56,54.25,5.333333333333333,0.3191766304047065,0.27249220275100416,0.28300000000000003,0.21428571428571427,3,-0.5525291828793774,0.2,0.21428571428571427,3,4,5,5,3,10,24,0.020408163265306117,21,15,1,3
389,479,0.5625,47.5,4.5,0.17728211109602832,0.2936280981087151,0.626,0.2222222222222222,2,-0.4318181818181818,0.3111111111111111,0.2222222222222222,4,3,4,4,2,8,12,0.027777777777777776,14,10,1,3
390,480,0.5267857142857143,414.9224880382775,11.666666666666664,0.14138798003547462,0.18003318567721774,0.514,0.1016949152542373,6,-0.4358166996152456,0.05254237288135593,0.1016949152542373,4,20,14,14,19,28,117,0.0008650519031141869,93,60,1,4
391,481,0.5169491525423728,302.425,15.5,0.10654288152318682,0.1351131550679634,0.45,0.06557377049180327,4,-0.4328203639461032,0.04600740349021682,0.06557377049180327,4,24,14,14,5,28,168,0.0004938271604938272,87,62,1,3
392,483,0.5454545454545454,237.13333333333333,9.25,0.2570591973337238,0.222654237427468,0.27699999999999997,0.16666666666666666,4,-0.5319068238566327,0.14,0.16666666666666666,4,9,7,7,5,14,60,0.002770083102493075,42,25,1,4
393,484,0.5714285714285714,296.5,5.0,0.2093924310351258,0.22302894015850167,0.342,0.25,7,-0.333363241344835,0.14039408866995073,0.25,4,6,10,10,9,20,45,0.00308641975308642,57,29,1,5
394,485,0.5357142857142857,140.7753246753247,7.5,0.13530205756862995,0.18822304470570875,0.48700000000000004,0.13333333333333333,4,-0.41133682962605744,0.09032258064516127,0.13333333333333333,3,13,10,10,8,20,51,0.001736111111111111,42,31,1,2
395,487,0.532258064516129,1540.6151315789475,12.416666666666664,0.14096170286081455,0.13875072525850893,0.452,0.12121212121212123,12,-0.30883443453499393,0.04646464646464647,0.12121212121212123,5,19,27,27,30,54,177,0.0001602307322544464,230,100,1,9
396,488,0.5625,104.5,5.0,0.14610925579531117,0.2610992508844137,0.529,0.2222222222222222,2,-0.4964401294498382,0.37777777777777777,0.2222222222222222,4,1,3,3,3,6,24,0.012345679012345678,17,10,1,3
397,490,0.5328467153284672,360.85555555555567,8.444444444444445,0.22658125667709106,0.20650277775432568,0.33799999999999997,0.1232876712328767,9,-0.432639375249456,0.042576823398741206,0.1232876712328767,5,26,19,19,23,38,176,0.002066115702479339,115,74,1,4
398,491,0.6666666666666666,4.0,2.0,0.5000000000000004,0.5598852584152164,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
399,493,0.6,27.25,3.0,0.37272748071626494,0.3416269099146573,0.16899999999999998,0.3333333333333333,3,-0.6133333333333333,0.24444444444444444,0.3333333333333333,3,4,3,3,4,6,15,0.04,11,10,1,2
400,494,0.5555555555555556,19.0,5.0,0.2596306203391351,0.3680017698370712,0.345,0.2,1,-0.8333333333333331,0.4,0.2,3,3,2,2,1,4,12,0.027777777777777776,6,6,1,2
401,495,0.6153846153846154,26.166666666666664,3.333333333333333,0.46443625180189674,0.35678886405777793,0.35100000000000003,0.375,3,-0.3924050632911393,0.3055555555555556,0.375,3,2,4,4,3,8,12,0.04,11,9,1,2
402,496,0.56,79.5,5.666666666666668,0.27542149028123886,0.27001827524215233,0.33,0.21428571428571427,3,-0.8012422360248448,0.19047619047619047,0.21428571428571427,4,7,3,3,2,6,36,0.01,20,15,1,3
403,497,0.5714285714285714,8.0,4.0,0.35355339059327384,0.42183074386605374,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
404,498,0.5217391304347826,533.6253259411153,12.333333333333336,0.09855812235246689,0.14345116431088267,0.34700000000000003,0.08333333333333333,6,-0.3659510113107015,0.0441400304414003,0.08333333333333333,4,29,18,18,8,36,144,0.0007304601899196494,116,73,1,5
405,499,0.6666666666666666,16.0,3.0,0.47348615819141004,0.4483786703528411,0.45399999999999996,0.5,2,-0.8055555555555557,0.5,0.5,3,2,1,1,1,2,9,0.04,5,5,1,2
406,501,0.5029239766081871,2590.260409745294,92.5,0.05457122264090908,0.045761611305644025,0.621,0.011627906976744186,2,-0.3602205786463868,0.02271810727248286,0.011627906976744186,4,30,50,50,3,100,306,3.501277966457757e-05,338,173,1,4
407,502,0.5483870967741935,85.66666666666667,5.666666666666668,0.1520078659291239,0.2321384861097676,0.35700000000000004,0.1764705882352941,3,-0.3541666666666667,0.16993464052287582,0.17647058823529413,4,5,7,7,6,14,27,0.005917159763313609,26,18,1,3
408,503,0.5217391304347826,277.6333333333333,13.333333333333336,0.11347347939868262,0.1620670437064076,0.41600000000000004,0.08333333333333333,3,-0.5023176074671408,0.0975975975975976,0.08333333333333333,5,12,10,10,4,20,115,0.0025,65,37,1,5
409,505,0.5774647887323944,221.6175324675324,4.636363636363637,0.4070092039667814,0.282842302765412,0.28800000000000003,0.2682926829268293,11,-0.15671248021307066,0.07897793263646923,0.2682926829268293,3,12,14,14,16,28,63,0.006944444444444444,68,42,1,5
410,506,0.5166666666666667,336.36428571428576,17.0,0.16509006920078598,0.1509852328957947,0.31,0.06451612903225806,4,-0.6633896647423807,0.043522785458269334,0.06451612903225806,4,35,11,11,7,22,188,0.0008163265306122449,85,63,1,3
411,507,0.7045454545454546,512.1333333333333,5.0555555555555545,0.364624869679743,0.3458871612043796,0.626,0.5806451612903225,18,-0.4569039191466245,0.1592741935483871,0.5806451612903226,4,4,12,12,8,24,39,0.0025,79,32,1,5
412,508,0.6,6.0,3.0,0.408248290463863,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
413,510,0.5121951219512195,289.98205128205126,21.66666666666667,0.15167151637601567,0.14710018228889696,0.271,0.047619047619047616,3,-0.5406248119038339,0.0441468253968254,0.047619047619047616,5,33,13,13,3,26,188,0.0008163265306122449,89,64,1,4
414,511,0.5113636363636364,262.09420289855075,24.0,0.11699927715359185,0.12710299126499325,0.436,0.04444444444444445,2,-0.6237166048861565,0.0570048309178744,0.04444444444444445,3,23,9,9,3,18,64,0.0004938271604938272,59,46,1,2
415,512,0.5641025641025641,263.5,9.0,0.29087855423048553,0.25098503950911605,0.325,0.2272727272727273,5,-0.6080417434008597,0.1541501976284585,0.2272727272727273,5,12,5,5,2,10,80,0.0025,39,23,1,5
416,514,0.5757575757575758,57.06666666666667,4.2,0.2153992600143314,0.2721617572048388,0.557,0.2631578947368421,5,-0.02531645569620255,0.15789473684210525,0.2631578947368421,4,5,8,8,6,16,32,0.027777777777777776,30,20,1,3
417,516,0.6,18.666666666666668,3.0,0.3001981608532296,0.3750956473699749,0.295,0.3333333333333333,2,-0.5909090909090908,0.3333333333333333,0.3333333333333333,3,4,3,3,3,6,12,0.027777777777777776,7,7,1,2
418,517,0.6666666666666666,5.333333333333334,2.0,0.577350269189626,0.4667572150637692,0.0,0.5,2,-0.3333333333333334,0.4,0.5,2,4,2,2,3,4,6,0.1111111111111111,4,5,1,1
419,520,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
420,522,0.5714285714285714,8.0,4.0,0.35355339059327373,0.42183074386605374,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
421,523,0.5454545454545454,75.36666666666667,6.333333333333332,0.1875456026151669,0.2332276616088945,0.223,0.16666666666666666,3,-0.6325536062378164,0.1286549707602339,0.16666666666666666,3,10,5,5,2,10,42,0.0034602076124567475,22,19,1,2
422,524,0.5068119891008175,2321.7039697718133,41.6,0.06177939809604582,0.041960926864729714,0.598,0.02688172043010753,5,-0.3371489161293245,0.020642861250071875,0.026881720430107527,4,39,55,55,27,110,333,3.501277966457757e-05,359,187,1,4
423,525,0.5531914893617021,918.1129426129427,8.133333333333333,0.3637759028464498,0.2732241557810253,0.431,0.1923076923076923,15,-0.3619397231677956,0.05128205128205128,0.19230769230769232,4,17,25,25,22,50,132,0.002066115702479339,158,79,1,7
424,527,0.6,49.0,4.5,0.3062780928494524,0.3489810898547228,0.386,0.3333333333333333,2,-0.5277777777777777,0.4761904761904762,0.3333333333333333,3,1,3,3,2,6,9,0.027777777777777776,10,7,1,3
425,530,0.5151515151515151,203.84490740740742,17.666666666666668,0.1299123629598292,0.15423334042328726,0.305,0.05882352941176471,3,-0.5421701243300399,0.05052790346907994,0.05882352941176471,3,27,10,10,3,20,114,0.0008163265306122447,67,52,1,3
426,531,0.5555555555555556,29.0,5.0,0.3062748785253458,0.30214896453201856,0.172,0.2,2,-0.6800000000000002,0.21818181818181814,0.2,3,4,3,3,2,6,21,0.020408163265306117,12,11,1,2
427,532,0.5068493150684932,421.35,38.0,0.08823166340238336,0.09164099657483242,0.305,0.027027027027027032,2,-0.7013814116911016,0.03279279279279279,0.027027027027027032,4,48,12,12,1,24,120,0.0001777777777777778,91,75,1,3
428,533,0.5294117647058824,174.33333333333337,10.0,0.14418661577243813,0.19799019329683634,0.41,0.1111111111111111,2,-0.531583501586386,0.17543859649122806,0.1111111111111111,4,6,5,5,3,10,36,0.00390625,30,19,1,3
429,534,0.5909090909090909,81.2,4.0,0.2592365675632967,0.2823029253865674,0.31,0.3076923076923077,4,-0.24525682554372974,0.25274725274725274,0.3076923076923077,3,0,7,7,3,14,18,0.012345679012345678,23,14,2,3
430,535,0.625,10.666666666666666,2.5,0.5116672736016927,0.4246904500124884,0.0,0.4,2,-0.6666666666666669,0.3333333333333333,0.4,2,5,2,2,2,4,8,0.0625,5,6,1,1
431,537,0.6666666666666666,86.33333333333331,4.0,0.37106656334237037,0.34886554420648364,0.337,0.5,5,-0.04225352112676057,0.3272727272727273,0.5,4,4,5,5,7,10,20,0.020408163265306117,18,11,1,4
432,538,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
433,539,0.5223880597014925,123.45238095238096,11.666666666666664,0.16861774421932663,0.18745975612406554,0.344,0.08571428571428573,3,-0.5575160190503988,0.07777777777777778,0.08571428571428573,4,17,8,8,3,16,96,0.00308641975308642,49,36,1,3
434,541,0.5625,163.3904761904762,6.0,0.36348776945577965,0.26050835465624744,0.43,0.2222222222222222,6,-0.17192350055071598,0.1164021164021164,0.2222222222222222,4,7,11,11,6,22,52,0.012345679012345678,44,28,1,3
435,542,0.5098039215686274,1738.1011877011874,33.0,0.08255649954942866,0.07707565768207944,0.493,0.038461538461538464,4,-0.3633063033681568,0.04633699633699634,0.038461538461538464,5,14,29,29,8,58,198,0.0001602307322544464,253,105,1,8
436,544,0.5645161290322581,271.3,6.375,0.33951434136327935,0.2586630852029186,0.37799999999999995,0.22857142857142854,8,-0.1597902769771336,0.10317460317460317,0.22857142857142854,4,5,14,14,14,28,36,0.008264462809917356,65,36,1,4
437,545,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
438,547,0.5052631578947369,661.9739652472219,53.5,0.09507370327632711,0.09699986776231027,0.314,0.02083333333333333,2,-0.5732388256633949,0.02963917525773196,0.02083333333333333,4,53,17,17,2,34,225,0.0001777777777777778,138,97,1,4
439,549,0.5217391304347826,294.73150266971777,13.25,0.13704942061164627,0.14599637409898633,0.408,0.08333333333333333,4,-0.5600632456732435,0.054421768707482984,0.08333333333333333,3,23,10,10,5,20,64,0.0004938271604938272,64,49,1,2
440,550,0.5714285714285714,8.0,4.0,0.35355339059327384,0.4218307438660538,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
441,552,0.5056497175141242,2396.436339198436,49.75,0.06051535701827484,0.0471815541459361,0.597,0.0223463687150838,4,-0.34837486251658234,0.021663563004345132,0.0223463687150838,4,32,53,53,25,106,312,3.501277966457757e-05,349,180,1,4
442,553,0.6333333333333333,214.33333333333331,5.875,0.3831371323939276,0.3175866274038738,0.373,0.42105263157894735,8,-0.4477685139774399,0.21578947368421053,0.42105263157894735,4,4,7,7,6,14,44,0.008264462809917356,41,20,1,5
443,554,0.5078534031413613,1714.0468883205453,32.666666666666664,0.060190482186479065,0.05248910644085029,0.619,0.030927835051546393,3,-0.32557224885140995,0.0429202608878603,0.030927835051546393,5,17,27,27,24,54,138,0.0001602307322544464,204,98,1,6
444,555,0.5384615384615384,62.0,7.0,0.15748002032212816,0.2882587848874825,0.473,0.14285714285714285,1,-0.7338003502626971,0.3928571428571429,0.14285714285714285,4,3,2,2,1,4,20,0.015625,11,8,1,3
445,556,0.5108695652173914,606.7833333333333,23.5,0.07807649841109793,0.09266941377214412,0.35600000000000004,0.0425531914893617,2,-0.531982104420267,0.08776595744680851,0.0425531914893617,4,8,14,14,2,28,90,0.0005408328826392644,99,48,1,5
446,557,0.5161290322580645,184.45,16.0,0.10038520353580156,0.17014861253150526,0.602,0.0625,1,-0.6844956222532622,0.21323529411764705,0.0625,4,5,5,5,1,10,36,0.0034602076124567475,29,17,1,3
447,558,0.5806451612903226,170.85714285714286,5.4,0.25768543603045374,0.2620922791185865,0.525,0.2777777777777778,5,-0.3390326209223846,0.1871345029239766,0.2777777777777778,3,3,7,7,5,14,24,0.005917159763313609,32,19,1,3
448,559,0.5882352941176471,88.25,5.666666666666668,0.3245018528329221,0.3040552049545969,0.449,0.30000000000000004,3,-0.5734627831715211,0.3090909090909091,0.3,3,2,4,4,2,8,18,0.012345679012345678,17,11,1,3
449,560,0.75,5.0,1.5,0.6015009550075459,0.5232166435699435,0.0,0.6666666666666666,2,-0.5,0.5,0.6666666666666666,2,3,2,2,2,4,4,0.1111111111111111,3,4,1,1
450,561,0.5555555555555556,48.0,5.0,0.13375642379690708,0.3104602353607633,0.7020000000000001,0.2,1,-0.5624999999999999,0.6666666666666666,0.2,4,1,2,2,1,4,12,0.027777777777777776,10,6,1,3
451,562,0.54,577.4166666666666,12.5,0.1712121408684522,0.1750421503889722,0.48,0.14814814814814814,4,-0.3995390739576786,0.1851851851851852,0.14814814814814814,4,4,11,11,5,22,48,0.001890359168241966,70,28,1,5
452,564,0.5652173913043478,73.25,5.666666666666668,0.3567924971947994,0.2814377610835252,0.7020000000000001,0.2307692307692308,3,-0.557177615571776,0.21978021978021975,0.2307692307692308,3,2,6,6,2,12,15,0.015625,20,14,1,2
453,565,0.5857142857142857,307.31904761904764,4.666666666666667,0.29555066970993593,0.27846070620544555,0.44299999999999995,0.29268292682926833,12,-0.2565262374840745,0.08362369337979095,0.2926829268292683,4,7,14,14,15,28,69,0.00390625,72,42,1,3
454,566,0.5070422535211268,470.53065539112055,36.5,0.08428154764220253,0.09409515616182326,0.319,0.027777777777777776,2,-0.5946194500417644,0.0350076103500761,0.027777777777777776,4,43,12,12,2,24,171,0.00022956841138659318,92,73,1,3
455,567,0.5813953488372093,101.33333333333334,4.142857142857143,0.4675888618691639,0.2968002197744848,0.281,0.28,7,-0.19461011707532574,0.09846153846153846,0.28,3,13,10,10,10,20,30,0.015625,32,26,1,2
456,568,0.5168539325842697,259.26666666666665,16.0,0.10243513255408773,0.12676249955422156,0.47700000000000004,0.06521739130434782,3,-0.5909117068630539,0.056429232192414434,0.06521739130434782,3,22,10,10,5,20,93,0.0004938271604938272,61,47,1,2
457,569,0.625,13.5,2.5,0.42504408650379605,0.42074871568101496,0.0,0.4,2,-0.7391304347826086,0.3333333333333333,0.4,2,5,2,2,2,4,8,0.04,5,6,1,1
458,570,0.5833333333333334,43.5,4.5,0.25729859823334245,0.3247045582324312,0.693,0.2857142857142857,2,-0.5557404326123129,0.3928571428571429,0.2857142857142857,3,1,3,3,1,6,12,0.015625,11,8,1,2
459,571,0.625,26.0,3.5,0.4084548805170459,0.3985924940428142,0.248,0.4,2,-0.5555555555555554,0.4666666666666667,0.4,3,1,2,2,2,4,6,0.04,7,6,1,2
